url,beds,city,date,size,type,baths,price,neighborhood
https://www.99acres.com/piramal-mahalaxmi-mahalaxmi-south-mumbai-npxid-r303861,2,16,2025-02-19,713.8 - 1850 sqft,33,2,45700000.0,84
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-paschim-vihar-west-delhi-1350-sq-ft-r4-spid-F74144417,3,5,2025-02-19,1350 sqft,36,3,25500000.0,122
https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-surajmal-vihar-east-delhi-1800-sq-ft-spid-W78462503,3,5,2025-02-19,1800 sqft,36,2,26500000.0,186
https://www.99acres.com/sky-high-luxury-homes-sector-8-dwarka-delhi-npxid-r348181,2,5,2025-02-19,Not specified,37,2,8500000.0,167
https://www.99acres.com/bhardwaj-builder-floors-model-town-north-delhi-npxid-r376612,3,5,2025-02-19,Not specified,37,3,0.0,100
https://www.99acres.com/dlf-capital-greens-1-and-2-moti-nagar-west-delhi-npxid-r473,2,5,2025-02-19,Not specified,33,2,21000000.0,104
https://www.99acres.com/unity-group-the-amaryllis-karol-bagh-central-delhi-npxid-r217503,2,5,2025-02-19,Not specified,33,2,22500000.0,64
https://www.99acres.com/3baan-farms-chattarpur-south-delhi-npxid-r436830,4,5,2025-02-19,Not specified,47,4,90000000.0,22
https://www.99acres.com/pradeep-luxury-builders-floor-anand-vihar-east-delhi-npxid-r435515,2,5,2025-02-19,Not specified,37,2,13000000.0,3
https://www.99acres.com/chandok-apartments-and-floors-janakpuri-west-delhi-npxid-r437221,2,5,2025-02-19,Not specified,33,2,11000000.0,51
https://www.99acres.com/luxury-floors-by-omdev-homes-greater-kailash-2-south-delhi-npxid-r436246,3,5,2025-02-19,Not specified,37,3,50000000.0,44
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahimas-palm-springs-tonk-road-jaipur-1705-sq-ft-to-2127-sq-ft-npspid-F79764097,3,10,2025-02-19,1705-2127 sqft,16,2,9378000.0,201
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-richwell-empress-mansarovar-jaipur-1741-sq-ft-to-2194-sq-ft-npspid-T80075881,3,10,2025-02-19,1741-2194 sqft,16,2,12200000.0,93
https://www.99acres.com/vardhman-empress-mansarovar-jaipur-npxid-r435628,3,10,2025-02-19,1741-5060 sqft,20,2,12200000.0,93
https://www.99acres.com/viaans-radiant-vaishali-nagar-extension-jaipur-npxid-r438325,2,10,2025-02-19,1069.26-1551.92 sqft,9,2,5132000.0,208
https://www.99acres.com/the-altitude-jagatpura-jaipur-npxid-r438439,3,10,2025-02-19,2120-2900 sqft,18,2,12300000.0,50
https://www.99acres.com/balaji-green-park-vaishali-nagar-jaipur-npxid-r434249,2,10,2025-02-19,833.98-1583.45 sqft,9,2,4200000.0,207
https://www.99acres.com/mahal-niwas-jagatpura-jaipur-npxid-r430517,3,10,2025-02-19,1392.31-1566 sqft,15,2,5846000.0,50
https://www.99acres.com/trimurty-divinity-c-scheme-jaipur-npxid-r380493,3,10,2025-02-19,1927.91-2737.18 sqft,18,2,28900000.0,17
https://www.99acres.com/askg-pinnacle-place-mansarovar-jaipur-npxid-r438214,3,10,2025-02-19,1344-1456 sqft,15,2,6182000.0,93
https://www.99acres.com/shivam-majestic-jagatpura-jaipur-npxid-r407878,3,10,2025-02-19,1445.36-1932.63 sqft,18,2,7225000.0,50
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-tropical-isle-sector-146-noida-1925-sq-ft-r3-spid-V76331591,3,18,2025-02-19,1925 sqft,16,3,29800000.0,158
https://www.99acres.com/residential-land-plot-for-sale-in-g-block-sector-44-noida-717-sq-yard-r13-spid-M61426252,0,18,2025-02-19,6458 sqft,44,0,270000000.0,14
https://www.99acres.com/ivory-county-sector-115-noida-npxid-r400436,3,18,2025-02-19,Varies,20,0,29500000.0,156
https://www.99acres.com/godrej-riverine-sector-44-noida-npxid-r431964,3,18,2025-02-19,Varies,18,0,73000000.0,162
https://www.99acres.com/ats-picturesque-reprieves-sector-152-noida-npxid-r269397,3,18,2025-02-19,Varies,18,0,25900000.0,159
https://www.99acres.com/godrej-woods-sector-43-noida-npxid-r374312,2,18,2025-02-19,Varies,14,0,18000000.0,161
https://www.99acres.com/ivy-county-sector-75-noida-npxid-r341813,3,18,2025-02-19,Varies,18,0,26500000.0,166
https://www.99acres.com/experion-elements-sector-45-noida-npxid-r414339,3,18,2025-02-19,Varies,18,0,59500000.0,163
https://www.99acres.com/aba-cleo-county-sector-121-noida-npxid-r2274,3,18,2025-02-19,Varies,18,0,23000000.0,222
https://www.99acres.com/m3m-the-cullinan-sector-94-noida-npxid-r410631,3,18,2025-02-19,Varies,20,0,81700000.0,169
https://www.99acres.com/residential-land-plot-for-sale-in-bihta-patna-133-sq-yard-r4-spid-K71904360,0,19,2025-02-19,1200 sqft,44,0,1558000.0,13
https://www.99acres.com/residential-land-plot-for-sale-in-sonepur-patna-267-sq-yard-spid-G79871327,0,19,2025-02-19,2400 sqft,44,0,5520000.0,179
https://www.99acres.com/residential-land-plot-for-sale-in-jeoni-mandi-agra-11000-sq-yard-r1-spid-R76308881,0,0,2w ago,99000 sqft,44,0,600000000.0,53
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-civil-lines-agra-3753-sq-ft-r1-spid-H64272968,5,0,3w ago,3753 sqft,31,2,41700000.0,27
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shanker-greens-taj-nagari-agra-1883-sq-ft-spid-A78746085,3,0,2mo ago,1883 sqft,16,3,11000000.0,191
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shastripuram-agra-968-sq-ft-r1-spid-A76332025,2,0,2mo ago,968 sqft,6,2,5200000.0,173
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-eminent-emerald-residency-dayal-bagh-agra-1705-sq-ft-r4-spid-J65913662,3,0,2mo ago,1705 sqft,16,3,8200000.0,29
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-maharishi-puram-colony-agra-894-sq-ft-spid-T79980809,2,0,1mo ago,894 sqft,6,2,4000000.0,86
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dayal-bagh-agra-2367-sq-ft-spid-D79087041,3,0,2mo ago,2367 sqft,17,3,31500000.0,29
https://www.99acres.com/residential-land-plot-for-sale-in-shastripuram-agra-358-sq-yard-spid-Z78224673,0,0,3mo ago,3229 sqft,44,0,25000000.0,173
https://www.99acres.com/residential-land-plot-for-sale-in-dayal-bagh-agra-1333-sq-yard-spid-E80071237,0,0,1w ago,11997 sqft,44,0,27000000.0,29
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-nalanda-town-shamshabad-road-agra-1250-sq-ft-spid-O78357211,4,0,3mo ago,1250 sqft,26,3,5200000.0,171
https://www.99acres.com/residential-land-plot-for-sale-in-dakamarri-visakhapatnam-400-sq-yard-spid-D79154929,0,24,2025-02-19T04:38:35.432Z,3600 sqft,44,0,12000000.0,28
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kommadi-visakhapatnam-2403-sq-ft-r1-spid-B76462667,4,24,2025-02-19T04:38:35.432Z,2403 sqft,26,4,19500000.0,72
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-maddilapalem-visakhapatnam-2800-sq-ft-spid-Y79147007,4,24,2025-02-19T04:38:35.432Z,2800 sqft,26,1,12000000.0,79
https://www.99acres.com/residential-land-plot-for-sale-in-anandapuram-visakhapatnam-400-sq-yard-spid-X79146491,0,24,2025-02-19T04:38:35.432Z,3600 sqft,44,0,11000000.0,4
https://www.99acres.com/residential-land-plot-for-sale-in-narsipatnam-visakhapatnam-1258-sq-yard-spid-O79144285,0,24,2025-02-19T04:38:35.432Z,11325 sqft,44,0,10000000.0,113
https://www.99acres.com/residential-land-plot-for-sale-in-sattenapalle-guntur-6534-sq-yard-spid-V79143043,0,7,2025-02-19T04:38:35.432Z,58806 sqft,44,0,10000000.0,154
https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-rtc-colony-kakinada-3000-sq-ft-spid-G79138381,5,12,2025-02-19T04:38:35.432Z,3000 sqft,30,5,12500000.0,136
https://www.99acres.com/residential-land-plot-for-sale-in-vizianagaram-800-sq-yard-spid-W79131335,0,25,2025-02-19T04:38:35.432Z,7200 sqft,44,0,16000000.0,99
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-9-mvp-colony-visakhapatnam-4500-sq-ft-spid-Q79125923,2,24,2025-02-19T04:38:35.432Z,4500 sqft,8,2,20000000.0,168
https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-tandur-vikarabad-4338-sq-ft-spid-G79120191,7,23,2025-02-19T04:38:35.432Z,4338 sqft,32,7,20000000.0,192
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sb-city-by-sb-ventures-thimmapuram-kakinada-3900-sq-ft-spid-M79907219,4,12,2025-02-19T04:38:34.048Z,3900 sqft,34,3,30000000.0,196
https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-pallamraju-nagar-kakinada-8500-sq-ft-spid-S79358009,12,12,2025-02-19T04:38:34.048Z,8500 sqft,35,12,42000000.0,119
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sarpavaram-kakinada-2430-sq-ft-r2-spid-E73411155,5,12,2025-02-19T04:38:34.048Z,2430 sqft,35,4,33000000.0,152
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-cheediga-kakinada-1980-sq-ft-spid-B78290771,2,12,2025-02-19T04:38:34.048Z,1980 sqft,34,2,30000000.0,23
https://www.99acres.com/residential-land-plot-for-sale-in-narasanna-nagar-kakinada-496-sq-yard-spid-S79146237,0,12,2025-02-19T04:38:34.048Z,4464 sqft,39,0,32500000.0,112
https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sarpavaram-kakinada-484-sq-ft-spid-F78756201,10,12,2025-02-19T04:38:34.048Z,484 sqft,35,6,33900000.0,152
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-kakinada-2655-sq-ft-spid-G79250079,4,12,2025-02-19T04:38:34.048Z,2655 sqft,35,5,25000000.0,145
https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-ashok-nagar-kakinada-1800-sq-ft-r1-spid-U74770179,2,12,2025-02-19T04:38:34.048Z,1800 sqft,35,3,25000000.0,6
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ramanayapeta-kakinada-3150-sq-ft-spid-X80181911,5,12,2025-02-19T04:38:34.048Z,3150 sqft,35,5,25000000.0,139
https://www.99acres.com/residential-land-plot-for-sale-in-chitrada-kakinada-5179-sq-yard-spid-V79225539,0,12,2025-02-19T04:38:34.048Z,46609 sqft,39,0,25000000.0,26
https://www.99acres.com/residential-land-plot-for-sale-in-gajuwaka-visakhapatnam-302-sq-yard-spid-I78221397,0,24,3mo ago,2718 sqft,44,0,30000000.0,35
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kancharapalem-visakhapatnam-1380-sq-ft-r1-spid-U73988533,3,24,3mo ago,1380 sqft,16,2,7000000.0,58
https://www.99acres.com/residential-land-plot-for-sale-in-anakapalle-visakhapatnam-10503-sq-yard-spid-I78216765,0,24,3mo ago,94525 sqft,44,0,15100000.0,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-group-apartment-madhurawada-visakhapatnam-980-sq-ft-spid-T78214855,2,24,3mo ago,980 sqft,6,2,4500000.0,82
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pedagantyada-visakhapatnam-920-sq-ft-spid-R78212059,2,24,3mo ago,920 sqft,6,2,4500000.0,127
https://www.99acres.com/residential-land-plot-for-sale-in-bhogapuram-visakhapatnam-167-sq-yard-spid-T78209499,0,24,3mo ago,1503 sqft,44,0,3000000.0,12
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mvv-city-madhurawada-visakhapatnam-1500-sq-ft-spid-V78208957,3,24,3mo ago,1500 sqft,16,2,12500000.0,82
https://www.99acres.com/2-bhk-bedroom-serviced-apartment-flat-for-sale-in-hema-abodes-twin-bliss-muralinagar-visakhapatnam-1200-sq-ft-spid-I78202793,2,24,3mo ago,1200 sqft,7,2,8500000.0,105
https://www.99acres.com/other-residential-property-for-sale-in-narsipatnam-visakhapatnam-740527-sq-ft-spid-O78202453,0,24,3mo ago,740520 sqft,45,0,40000000.0,113
https://www.99acres.com/residential-land-plot-for-sale-in-visakhapatnam-160-sq-yard-spid-X78202271,0,24,3mo ago,1440 sqft,44,0,5500000.0,219
https://www.99acres.com/property-rates-and-price-trends-in-sector-92-noida-prffid,2,18,2025-02-19,sq.ft,33,2,17400.0,117
https://www.99acres.com/property-rates-and-price-trends-in-sector-144-noida-prffid,3,18,2025-02-19,sq.ft,33,2,13500.0,117
https://www.99acres.com/property-rates-and-price-trends-in-sector-75-noida-prffid,3,18,2025-02-19,sq.ft,33,2,13400.0,18
https://www.99acres.com/property-rates-and-price-trends-in-sector-151-noida-prffid,2,18,2025-02-19,sq.ft,33,2,7250.0,117
https://www.99acres.com/property-rates-and-price-trends-in-sector-143b-noida-prffid,2,18,2025-02-19,sq.ft,33,2,12500.0,117
https://www.99acres.com/property-rates-and-price-trends-in-sector-107-noida-prffid,3,18,2025-02-19,sq.ft,33,2,14800.0,117
https://www.99acres.com/property-rates-and-price-trends-in-sector-79-noida-prffid,3,18,2025-02-19,sq.ft,33,2,13250.0,18
https://www.99acres.com/property-rates-and-price-trends-in-sector-133-noida-prffid,2,18,2025-02-19,sq.ft,33,2,8250.0,117
https://www.99acres.com/property-rates-and-price-trends-in-sector-152-noida-prffid,2,18,2025-02-19,sq.ft,33,2,11250.0,117
https://www.99acres.com/property-rates-and-price-trends-in-sector-108-noida-prffid,3,18,2025-02-19,sq.ft,33,2,15200.0,117
https://www.99acres.com/residential-land-plot-for-sale-in-mominpet-hyderabad-240-sq-yard-spid-H79682279,0,9,2025-01-19,2160 sqft,44,0,2000000.0,103
https://www.99acres.com/residential-land-plot-for-sale-in-kothur-hyderabad-233-sq-yard-spid-N79160347,0,9,2025-01-19,2095 sqft,44,0,3726000.0,75
https://www.99acres.com/residential-land-plot-for-sale-in-nadargul-hyderabad-150-sq-yard-r5-spid-X71362954,0,9,2025-01-19,1350 sqft,44,0,5400000.0,107
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-anantula-sai-ashirvad-nagole-hyderabad-1795-sq-ft-spid-M78519325,3,9,2025-01-19,1795 sqft,16,3,10500000.0,108
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bscpl-bollineni-bion-kondapur-hyderabad-1965-sq-ft-spid-Z80157247,3,9,2025-01-19,1965 sqft,16,4,25300000.0,74
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bscpl-bollineni-bion-kondapur-hyderabad-1290-sq-ft-spid-Y80036359,2,9,2025-01-19,1290 sqft,6,2,16000000.0,74
https://www.99acres.com/residential-land-plot-for-sale-in-tellapur-hyderabad-420-sq-yard-spid-Y79542783,0,9,2025-01-19,3780 sqft,44,0,58000000.0,193
https://www.99acres.com/residential-land-plot-for-sale-in-bangalore-highway-hyderabad-200-sq-yard-spid-K79368821,0,9,2025-01-19,1800 sqft,44,0,5200000.0,9
https://www.99acres.com/residential-land-plot-for-sale-in-bhashyam-rrr-county-shankarpally-hyderabad-185-sq-yard-spid-D79776527,0,9,2025-01-19,1665 sqft,44,0,2960000.0,172
https://www.99acres.com/residential-land-plot-for-sale-in-nallagandla-hyderabad-430-sq-yard-spid-H79543277,0,9,2025-01-19,3870 sqft,44,0,56000000.0,111
https://www.99acres.com/adityaram-nagar-5-ecr-chennai-south-npxid-r1383,0,3,2025-02-19,2400 - 4800 sq.ft.,39,0,19000000.0,31
https://www.99acres.com/minerva-sai-darshan-perumbakkam-chennai-south-npxid-r436802,2,3,2025-02-19,1165 sq.ft.,5,0,7514000.0,129
https://www.99acres.com/hiranandani-loftline-thaiyur-chennai-south-npxid-r27142,0,3,2025-02-19,1200 - 2000 sq.ft.,39,0,4230000.0,195
https://www.99acres.com/dlf-parc-estate-siruseri-chennai-south-npxid-r385441,0,3,2025-02-19,0 sq.ft.,39,0,7600000.0,178
https://www.99acres.com/isha-shubham-new-perungalathur-chennai-south-npxid-r402129,2,3,2025-02-19,1163 - 1305 sq.ft.,9,0,6513000.0,116
https://www.99acres.com/elite-akash-garden-kandigai-chennai-south-npxid-r378854,0,3,2025-02-19,801 - 1979 sq.ft.,39,0,2723000.0,59
https://www.99acres.com/vgn-grandeur-iyyappanthangal-chennai-west-npxid-r427423,0,3,2025-02-19,497 - 3601 sq.ft.,39,0,4062000.0,49
https://www.99acres.com/dra-infinique-valasaravakkam-chennai-west-npxid-r419925,3,3,2025-02-19,1172 - 1386 sq.ft.,18,0,21200000.0,210
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-perungudi-chennai-south-1723-sq-ft-spid-R79451893,3,3,2025-02-19,1723 sq.ft.,16,3,20700000.0,130
https://www.99acres.com/residential-land-plot-for-sale-in-dharani-square-maraimalai-nagar-chennai-south-187-sq-yard-r2-spid-X74990473,0,3,2025-02-19,1680 sq.ft.,44,0,4800000.0,95
https://www.99acres.com/residential-land-plot-for-sale-in-chirle-navi-mumbai-121-sq-yard-spid-S80043461,0,17,2025-02-19,1089 sqft,44,0,5.15,24
https://www.99acres.com/residential-land-plot-for-sale-in-panvel-navi-mumbai-121-sq-yard-spid-Y80121649,0,17,2025-02-19,1089 sqft,44,0,9.0,121
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-nalanda-nagar-central-mumbai-suburbs-300-sq-ft-r2-spid-Y61567464,1,16,2025-02-19,300 sqft,2,1,15.0,110
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-south-mumbai-400-sq-ft-spid-Q79837329,1,16,2025-02-19,400 sqft,1,1,15.0,8
https://www.99acres.com/studio-apartment-flat-for-sale-in-mumbai-andheri-dahisar-200-sq-ft-spid-F78213639,1,16,2025-02-19,200 sqft,46,1,9.0,221
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-santacruz-east-western-mumbai-180-sq-ft-spid-F80308689,1,16,2025-02-19,180 sqft,2,1,15.0,146
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-malad-west-mumbai-andheri-dahisar-200-sq-ft-spid-Y80284943,1,16,2025-02-19,200 sqft,0,1,13.0,89
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-asalpha-central-mumbai-suburbs-100-sq-ft-spid-I80257293,1,16,2025-02-19,100 sqft,1,1,13.0,5
https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-kandivali-east-mumbai-andheri-dahisar-360-sq-ft-spid-R80142791,1,16,2025-02-19,360 sqft,1,1,11.5,60
https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-kandivali-west-mumbai-andheri-dahisar-340-sq-ft-spid-V80094569,1,16,2025-02-19,340 sqft,2,1,12.0,61
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kundan-eternia-2-ghorpadi-pune-1510-sq-ft-spid-B79570853,3,20,2025-02-18,1510 sqft,43,3,16000000.0,39
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sinhgad-road-pune-1075-sq-ft-spid-A79425559,2,20,2025-01-19,1075 sqft,43,2,13000000.0,177
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-prana-undri-pune-south-1150-sq-ft-spid-C76644695,3,20,2025-02-05,1150 sqft,43,2,9500000.0,204
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-joyville-sensorium-hinjewadi-pune-710-sq-ft-spid-T77568443,2,20,2025-01-19,710 sqft,43,2,8700000.0,48
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vtp-cygnus-manjari-khurd-pune-840-sq-ft-spid-E79181215,3,20,2025-01-19,840 sqft,43,3,10000000.0,92
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-punawale-pune-west-690-sq-ft-spid-D79740105,2,20,2025-02-13,690 sqft,43,2,6500000.0,134
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-katraj-pune-840-sq-ft-spid-T76240347,6,20,2025-01-19,840 sqft,38,6,13500000.0,65
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-amrutvel-greens-kirkatwadi-pune-640-sq-ft-spid-M77933479,1,20,2025-02-17,640 sqft,43,1,3500000.0,68
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-hillside-mahalunge-pune-878-sq-ft-spid-V80127563,3,20,2025-02-12,878 sqft,43,3,12000000.0,85
